path,start,end,label,0,1,2
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.0.13.274,00.0.17.898,0,0.5839688777923584,0.08478884398937225,0.33124229311943054
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.0.19.778,00.0.22.057,0,0.4597353935241699,0.28875938057899475,0.25150516629219055
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.0.22.173,00.0.27.163,0,0.7022920250892639,0.07174064218997955,0.22596733272075653
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.0.31.023,00.0.31.638,0,0.5640853643417358,0.08791816979646683,0.34799647331237793
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.0.35.78,00.0.37.111,1,0.3625377118587494,0.5391708016395569,0.09829147905111313
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.0.39.672,00.0.41.02,0,0.6438413858413696,0.10578641295433044,0.2503722012042999
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.0.43.132,00.0.45.478,0,0.6187597513198853,0.12176133692264557,0.25947892665863037
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.0.51.832,00.0.53.013,0,0.527572512626648,0.19828547537326813,0.27414199709892273
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.0.57.155,00.0.58.103,0,0.6430710554122925,0.02901998534798622,0.3279089629650116
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.2.361,00.1.4.973,0,0.49062395095825195,0.2662261128425598,0.24314993619918823
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.11.643,00.1.13.19,0,0.7371809482574463,0.07092317193746567,0.19189587235450745
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.15.502,00.1.16.118,2,0.3159608840942383,0.19251590967178345,0.4915231764316559
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.19.112,00.1.22.006,0,0.5056460499763489,0.20201484858989716,0.29233917593955994
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.23.753,00.1.25.366,0,0.5979070663452148,0.1611112356185913,0.24098168313503265
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.34.082,00.1.35.213,1,0.4272558093070984,0.4981616139411926,0.07458259165287018
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.38.939,00.1.39.738,1,0.3859783411026001,0.45045122504234314,0.16357040405273438
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.41.734,00.1.42.982,0,0.5784847140312195,0.2285795509815216,0.1929357498884201
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.46.591,00.1.48.754,0,0.4634985327720642,0.2927277088165283,0.2437736988067627
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.52.762,00.1.56.987,0,0.589811384677887,0.22770416736602783,0.1824844777584076
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.1.59.15,00.2.1.163,0,0.49838221073150635,0.2545695900917053,0.24704810976982117
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.5.105,00.2.6.303,0,0.4252733588218689,0.2427765280008316,0.3319500982761383
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.8.748,00.2.9.263,0,0.6160628795623779,0.005834685172885656,0.3781024217605591
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.11.609,00.2.14.819,0,0.5898200869560242,0.06619869917631149,0.3439812660217285
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.17.165,00.2.17.813,1,0.3114021122455597,0.6145855188369751,0.07401233166456223
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.22.005,00.2.23.502,0,0.6113196015357971,0.07884728163480759,0.3098330497741699
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.33.799,00.2.35.213,0,0.4952940344810486,0.25908511877059937,0.24562081694602966
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.38.955,00.2.40.253,0,0.5170057415962219,0.29529204964637756,0.1877022534608841
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.41.217,00.2.46.008,0,0.536389946937561,0.11147380620241165,0.3521362841129303
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.47.805,00.2.49.784,1,0.379503458738327,0.488025963306427,0.1324705183506012
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.2.51.63,00.2.56.404,0,0.4620574712753296,0.32416674494743347,0.21377578377723694
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.0.263,00.3.1.045,0,0.6893309354782104,0.044986944645643234,0.2656821608543396
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.5.403,00.3.6.485,0,0.763969361782074,0.037351444363594055,0.19867922365665436
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.11.009,00.3.12.223,0,0.49066466093063354,0.15740542113780975,0.3519299626350403
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.15.899,00.3.18.311,0,0.5797522664070129,0.14312861859798431,0.27711910009384155
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.22.453,00.3.23.218,0,0.3903539478778839,0.3871972858905792,0.22244879603385925
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.25.398,00.3.26.263,1,0.33475103974342346,0.6011221408843994,0.06412678211927414
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.28.575,00.3.31.153,0,0.6830268502235413,0.08392176032066345,0.2330513447523117
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.33.914,00.3.36.842,0,0.5735957026481628,0.1338774561882019,0.29252684116363525
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.36.908,00.3.38.505,0,0.5261838436126709,0.21706825494766235,0.25674790143966675
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.41.3,00.3.43.03,0,0.6557397842407227,0.05386737734079361,0.29039281606674194
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.47.305,00.3.48.935,0,0.5591638088226318,0.22288118302822113,0.21795497834682465
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.52.411,00.3.53.759,0,0.4715147614479065,0.16144484281539917,0.3670403063297272
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.3.56.22,00.4.3.19,0,0.5410115718841553,0.19419200718402863,0.2647964060306549
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.4.6.766,00.4.9.029,0,0.45331040024757385,0.32732656598091125,0.2193630188703537
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.4.13.403,00.4.14.934,1,0.3904951512813568,0.49715372920036316,0.11235111206769943
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.4.24.798,00.4.29.089,0,0.45652756094932556,0.39116033911705017,0.15231211483478546
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.4.30.919,00.4.35.327,0,0.45968517661094666,0.37735795974731445,0.16295690834522247
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.4.37.007,00.4.38.953,0,0.6383054852485657,0.08082287013530731,0.2808716893196106
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.4.40.717,00.4.41.232,1,0.021893354132771492,0.9766144156455994,0.0014922503614798188
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.4.43.029,00.4.45.906,0,0.6801256537437439,0.06940794736146927,0.25046637654304504
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.0.661,00.5.1.409,0,0.5955222249031067,0.0042808400467038155,0.40019690990448
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.5.585,00.5.6.516,0,0.37100887298583984,0.3513244390487671,0.27766671776771545
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.8.096,00.5.8.861,0,0.6644834876060486,0.16125741600990295,0.17425911128520966
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.12.654,00.5.20.306,0,0.5332564115524292,0.19113034009933472,0.2756132483482361
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.26.56,00.5.27.209,0,0.6138964891433716,0.19462712109088898,0.19147635996341705
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.30.852,00.5.32.033,0,0.5105182528495789,0.11186419427394867,0.37761762738227844
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.34.445,00.5.34.894,1,0.28176140785217285,0.5601133108139038,0.15812529623508453
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.37.006,00.5.38.437,0,0.5363950133323669,0.23019646108150482,0.23340848088264465
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.41.481,00.5.42.13,0,0.5919899940490723,0.0842641294002533,0.32374587655067444
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.45.889,00.5.47.353,0,0.6120501160621643,0.10873281210660934,0.2792171239852905
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.49.981,00.5.51.195,0,0.47000911831855774,0.29458847641944885,0.23540236055850983
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.53.308,00.5.54.472,0,0.5128321647644043,0.04973069205880165,0.43743711709976196
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.5.58.581,00.6.2.673,0,0.5704386830329895,0.21366780996322632,0.2158934772014618
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.10.391,00.6.11.622,0,0.497640997171402,0.13173504173755646,0.370623916387558
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.14.516,00.6.15.697,0,0.6200482249259949,0.16495740413665771,0.2149944305419922
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.19.473,00.6.21.685,0,0.533292829990387,0.08044762909412384,0.3862594664096832
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.23.815,00.6.24.181,2,0.39383193850517273,0.025685304775834084,0.5804827213287354
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.27.94,00.6.29.088,0,0.5924468636512756,0.07776594161987305,0.3297872245311737
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.34.776,00.6.36.872,0,0.4627052843570709,0.30663615465164185,0.23065857589244843
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.39.068,00.6.40.282,0,0.7320420742034912,0.06540550291538239,0.20255234837532043
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.44.424,00.6.50.047,0,0.613135576248169,0.20392847061157227,0.18293598294258118
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.51.61,00.6.55.27,0,0.5443093180656433,0.2493194341659546,0.2063712328672409
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.57.033,00.6.57.931,0,0.5541943907737732,0.1873813420534134,0.2584242522716522
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.6.59.611,00.7.1.707,0,0.6748861074447632,0.20122097432613373,0.12389300018548965
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.7.3.387,00.7.4.718,0,0.4508788287639618,0.3387945592403412,0.21032661199569702
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.7.8.444,00.7.9.076,0,0.6130139231681824,0.054825183004140854,0.3321608603000641
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.7.14.914,00.7.15.414,0,0.5171828866004944,0.04116039350628853,0.4416567087173462
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.7.19.239,00.7.21.568,0,0.6496583223342896,0.0184760931879282,0.3318655788898468
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.7.25.228,00.7.26.824,2,0.4336952567100525,0.13149958848953247,0.43480515480041504
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.7.29.652,00.7.30.65,0,0.567909836769104,0.1738746464252472,0.2582155466079712
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.7.32.929,00.7.38.152,0,0.5620476007461548,0.22965990006923676,0.20829248428344727
/project/graziul/data/Zone1/2018_08_12/201808122328-661856-27730.mp3,00.7.39.782,00.7.41.097,0,0.5111103653907776,0.13195934891700745,0.35693028569221497
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.0.16.073,00.0.17.429,0,0.6383066177368164,0.047419335693120956,0.31427404284477234
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.0.21.284,00.0.22.133,0,0.7555808424949646,0.07430494576692581,0.17011426389217377
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.0.24.028,00.0.27.001,0,0.5592322945594788,0.13261111080646515,0.3081565797328949
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.0.28.455,00.0.31.346,0,0.619346022605896,0.1229802817106247,0.2576736509799957
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.0.33.028,00.0.34.531,0,0.6495095491409302,0.18924063444137573,0.1612497717142105
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.0.42.535,00.0.44.234,0,0.571895182132721,0.22501493990421295,0.2030899077653885
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.0.50.604,00.0.52.041,0,0.6794106960296631,0.05924193188548088,0.26134729385375977
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.0.54.541,00.0.55.537,0,0.5456194877624512,0.23426105082035065,0.22011952102184296
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.0.57.644,00.1.3.345,0,0.5594232678413391,0.18375898897647858,0.2568177580833435
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.5.06,00.1.6.056,0,0.6914166808128357,0.011912920512259007,0.29667040705680847
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.10.009,00.1.10.532,1,0.15131361782550812,0.720710277557373,0.12797611951828003
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.15.204,00.1.16.102,1,0.40079164505004883,0.545931339263916,0.05327701196074486
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.20.333,00.1.21.215,0,0.46317484974861145,0.12388482689857483,0.4129404127597809
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.25.184,00.1.25.69,0,nan,nan,nan
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.27.585,00.1.27.993,0,0.6451162695884705,0.039497170597314835,0.315386563539505
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.29.823,00.1.31.326,0,0.493002325296402,0.3481091856956482,0.1588885486125946
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.35.409,00.1.36.242,1,0.2348647266626358,0.7335454225540161,0.03158984333276749
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.46.745,00.1.47.529,0,0.5166418552398682,0.14839859306812286,0.33495956659317017
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.50.078,00.1.50.764,2,0.4592742621898651,0.06625855714082718,0.47446727752685547
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.1.54.537,00.2.0.564,0,0.6412084698677063,0.113682821393013,0.2451087087392807
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.2.296,00.2.4.158,0,0.6298233866691589,0.1629015952348709,0.20727500319480896
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.12.831,00.2.14.122,0,0.5750394463539124,0.01661982573568821,0.4083407521247864
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.16.703,00.2.17.715,1,0.3376384377479553,0.4612884521484375,0.20107316970825195
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.19.741,00.2.22.73,0,0.5761815905570984,0.20669770240783691,0.2171207219362259
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.24.445,00.2.27.973,0,0.615487813949585,0.16465143859386444,0.2198607325553894
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.40.959,00.2.42.56,0,0.5663202404975891,0.04087858274579048,0.3928011655807495
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.46.219,00.2.47.232,1,0.13201960921287537,0.8311826586723328,0.03679776191711426
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.49.355,00.2.53.929,0,0.5357276201248169,0.2582971751689911,0.2059752643108368
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.55.758,00.2.57.784,0,0.5950454473495483,0.1802656501531601,0.22468893229961395
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.2.59.45,00.3.1.9,0,0.6227948665618896,0.11134471744298935,0.265860378742218
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.3.3.631,00.3.6.669,0,0.5786399245262146,0.13137680292129517,0.289983332157135
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.3.10.394,00.3.10.72,0,nan,nan,nan
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.3.14.706,00.3.16.274,0,0.5708109736442566,0.17992530763149261,0.24926374852657318
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.3.20.292,00.3.21.697,0,0.5658423900604248,0.05778922513127327,0.37636834383010864
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.3.25.552,00.3.26.695,0,0.6786878108978271,0.05720280110836029,0.26410937309265137
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.3.30.616,00.3.31.465,1,0.21243973076343536,0.684741735458374,0.10281852632761002
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.3.59.168,00.4.0.638,0,0.5804165005683899,0.22531402111053467,0.19426950812339783
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.6.29,00.4.8.152,0,0.6748542189598083,0.132246196269989,0.19289956986904144
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.11.811,00.4.12.693,1,0.24896761775016785,0.6913110613822937,0.05972134694457054
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.15.176,00.4.18.083,0,0.6673406958580017,0.032148584723472595,0.3005107343196869
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.19.521,00.4.22.984,0,0.571598470211029,0.024075910449028015,0.4043256342411041
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.24.617,00.4.28.701,0,0.592687726020813,0.14790919423103333,0.2594031095504761
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.30.171,00.4.33.274,0,0.634191632270813,0.15209250152111053,0.21371588110923767
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.37.162,00.4.37.554,1,0.10807894915342331,0.8814088106155396,0.010512293316423893
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.48.694,00.4.50.262,0,0.5143408179283142,0.28953009843826294,0.19612906873226166
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.52.353,00.4.53.627,0,0.5870927572250366,0.28268861770629883,0.13021862506866455
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.4.55.163,00.4.56.273,0,0.6821779012680054,0.08885080367326736,0.22897128760814667
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.5.13.032,00.5.14.927,2,0.4266696274280548,0.13796985149383545,0.43536055088043213
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.5.17.116,00.5.17.933,0,0.6728399991989136,0.032696597278118134,0.2944633662700653
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.5.21.918,00.5.24.27,0,0.5341707468032837,0.21691688895225525,0.24891236424446106
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.5.28.877,00.5.30.968,0,0.6221151947975159,0.05708487704396248,0.32079991698265076
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.5.34.757,00.5.35.313,0,0.621955931186676,0.08091278374195099,0.2971312701702118
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.5.39.363,00.5.45.113,0,0.5037959218025208,0.28227636218070984,0.21392770111560822
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.5.53.542,00.5.54.816,1,0.17337194085121155,0.7836835384368896,0.04294458404183388
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.5.58.54,00.6.0.173,0,0.4991074800491333,0.20040343701839447,0.30048906803131104
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.1.807,00.6.3.146,0,0.5377797484397888,0.2255438268184662,0.23667645454406738
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.5.335,00.6.10.203,0,0.6136841177940369,0.14510145783424377,0.24121442437171936
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.13.698,00.6.14.482,0,0.6127934455871582,0.08315146714448929,0.3040550649166107
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.18.501,00.6.20.526,0,0.6014192700386047,0.08693251013755798,0.3116482198238373
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.24.871,00.6.25.753,2,0.472555547952652,0.004714243579655886,0.5227301716804504
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.27.419,00.6.29.412,0,0.5363582968711853,0.22188466787338257,0.24175700545310974
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.33.496,00.6.35.129,1,0.4254162013530731,0.43504390120506287,0.139539897441864
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.37.416,00.6.38.429,1,0.42659589648246765,0.4741190969944,0.0992850810289383
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.40.225,00.6.42.937,1,0.40297946333885193,0.47826439142227173,0.11875617504119873
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.44.472,00.6.46.661,1,0.4330751299858093,0.4405483603477478,0.12637652456760406
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.49.013,00.6.49.732,0,0.6332534551620483,0.1212996244430542,0.24544689059257507
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.53.456,00.6.55.384,2,0.39917999505996704,0.04963478446006775,0.5511853098869324
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.6.58.749,00.7.0.513,1,0.3792334794998169,0.4893251657485962,0.13144135475158691
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.7.3.159,00.7.7.471,0,0.4848644733428955,0.35043850541114807,0.16469706594944
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.7.8.843,00.7.11.195,1,0.3823271095752716,0.4436434507369995,0.1740294247865677
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.7.12.894,00.7.16.651,0,0.6204341650009155,0.07122893631458282,0.30833691358566284
/project/graziul/data/Zone1/2018_08_12/201808122258-422515-27730.mp3,00.7.20.245,00.7.21.486,0,0.5048273205757141,0.027483325451612473,0.4676893353462219
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.0.12.009,00.0.12.894,0,0.5640799403190613,0.036605946719646454,0.39931413531303406
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.0.19.211,00.0.20.355,2,0.4618529677391052,0.015386615879833698,0.5227603912353516
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.0.24.208,00.0.25.612,0,0.680653989315033,0.17144691944122314,0.14789913594722748
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.0.31.929,00.0.33.394,0,0.5696997046470642,0.03110533207654953,0.39919495582580566
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.0.33.546,00.0.35.393,0,0.5903661847114563,0.28436726331710815,0.12526661157608032
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.0.45.998,00.0.50.385,0,0.5448463559150696,0.22274506092071533,0.2324085682630539
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.0.54.367,00.0.55.55,0,0.6593754887580872,0.18002888560295105,0.16059570014476776
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.0.58.228,00.0.59.616,0,0.5391445159912109,0.14414082467556,0.31671464443206787
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.1.707,00.1.3.011,0,0.6338117122650146,0.15004153549671173,0.21614676713943481
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.4.781,00.1.5.376,0,0.5514388084411621,0.30282992124557495,0.14573125541210175
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.11.632,00.1.12.784,0,0.57036292552948,0.23518992960453033,0.1944471001625061
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.19.697,00.1.22.176,0,0.4246772527694702,0.32359176874160767,0.2517310380935669
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.22.275,00.1.24.61,0,0.6256885528564453,0.17053835093975067,0.2037731558084488
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.28.402,00.1.28.86,0,nan,nan,nan
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.35.001,00.1.35.879,0,0.6452154517173767,0.07215820252895355,0.2826263904571533
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.41.807,00.1.43.527,0,0.5751661658287048,0.1637033224105835,0.26113054156303406
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.47.494,00.1.48.147,0,0.4594440758228302,0.19577743113040924,0.34477847814559937
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.1.52.411,00.1.54.136,0,0.4543052315711975,0.43977293372154236,0.10592181235551834
/project/graziul/data/Zone1/2018_08_12/201808122158-773247-27730.mp3,00.2.1.311,00.2.2.086,0,0.6248974204063416,0.24074393510818481,0.13435861468315125
